,0,250000,500000,750000,1000000,1250000,1500000,1750000,2000000,2250000,2500000,2750000,3000000,3250000,3500000,3750000,4000000,4250000,4500000,4750000,5000000,5250000,5500000,5750000,6000000,6250000,6500000,6750000,7000000,7250000,7500000,7750000,8000000,8250000,8500000,8750000,9000000,9250000,9500000,9750000,10000000,10250000,10500000,10750000,11000000,11250000,11500000,11750000,12000000,12250000,12500000,12750000,13000000,13250000,13500000,13750000,14000000,14250000,14500000,14750000,15000000,15250000,15500000,15750000,16000000,16250000,16500000,16750000,17000000,17250000,17500000,17750000,18000000,18250000,18500000,18750000,19000000,19250000,19500000,19750000,20000000,20250000,20500000,20750000,21000000,21250000,21500000,21750000,22000000,22250000,22500000,22750000,23000000,23250000,23500000,23750000,24000000,24250000,24500000,24750000,25000000,25250000,25500000,25750000,26000000,26250000,26500000,26750000,27000000,27250000,27500000,27750000,28000000,28250000,28500000,28750000,29000000,29250000,29500000,29750000,30000000,30250000,30500000,30750000,31000000,31250000,31500000,31750000,32000000,32250000,32500000,32750000,33000000,33250000,33500000,33750000,34000000,34250000,34500000,34750000,35000000,35250000,35500000,35750000,36000000,36250000,36500000,36750000,37000000,37250000,37500000,37750000,38000000,38250000,38500000,38750000,39000000,39250000,39500000,39750000,40000000,40250000,40500000,40750000,41000000,41250000,41500000,41750000,42000000,42250000,42500000,42750000,43000000,43250000,43500000,43750000,44000000,44250000,44500000,44750000,45000000,45250000,45500000,45750000,46000000,46250000,46500000,46750000,47000000,47250000,47500000,47750000,48000000,48250000,48500000,48750000,49000000,49250000,49500000,49750000,50000000,50250000,50500000,50750000,51000000,51250000,51500000,51750000,52000000,52250000,52500000,52750000,53000000,53250000,53500000,53750000,54000000,54250000,54500000,54750000,55000000,55250000,55500000,55750000,56000000,56250000,56500000,56750000,57000000,57250000,57500000,57750000,58000000,58250000,58500000,58750000,59000000,59250000,59500000,59750000,60000000,60250000,60500000,60750000,61000000,61250000,61500000,61750000,62000000,62250000,62500000,62750000,63000000,63250000,63500000,63750000,64000000,64250000,64500000,64750000,65000000,65250000,65500000,65750000,66000000,66250000,66500000,66750000,67000000,67250000,67500000,67750000,68000000,68250000,68500000,68750000,69000000,69250000,69500000,69750000,70000000,70250000,70500000,70750000,71000000,71250000,71500000,71750000,72000000,72250000,72500000,72750000,73000000,73250000,73500000,73750000,74000000,74250000,74500000,74750000,75000000,75250000,75500000,75750000,76000000,76250000,76500000,76750000,77000000,77250000,77500000,77750000,78000000,78250000,78500000,78750000,79000000,79250000,79500000,79750000,80000000,80250000,80500000,80750000,81000000,81250000,81500000,81750000,82000000,82250000,82500000,82750000,83000000,83250000,83500000,83750000,84000000,84250000,84500000,84750000,85000000,85250000,85500000,85750000,86000000,86250000,86500000,86750000,87000000,87250000,87500000,87750000,88000000,88250000,88500000,88750000,89000000,89250000,89500000,89750000,90000000,90250000,90500000,90750000,91000000,91250000,91500000,91750000,92000000,92250000,92500000,92750000,93000000,93250000,93500000,93750000,94000000,94250000,94500000,94750000,95000000,95250000,95500000,95750000,96000000,96250000,96500000,96750000,97000000,97250000,97500000,97750000,98000000,98250000,98500000,98750000,99000000,99250000,99500000,99750000,100000000,100250000,100500000,100750000,101000000,101250000,101500000,101750000,102000000,102250000,102500000
H2BK12ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,2,1,0,7,0,9,13,43,4,0,0,0,0,0,0,2,4,1,2,10,20,7,9,57,2,0,9,9,27,36,20,0,0,0,27,41,43,0,0,13,24,33,18,33,54,44,62,26,38,76,51,62,42,2,0,38,29,48,51,58,51,47,58,76,33,35,18,39,36,18,35,34,13,32,26,20,23,10,14,36,62,26,23,7,21,15,24,3,9,4,0,0,3,53,36,21,15,37,81,62,73,48,61,51,42,30,23,26,33,19,6,41,55,35,35,5,0,0,0,0,0,0,0,1,3,33,10,36,28,8,24,54,75,45,16,2,2,69,56,40,31,51,8,0,12,28,34,55,27,3,0,0,13,18,61,53,75,56,44,35,24,40,52,32,30,25,25,39,0,14,34,67,42,20,17,23,25,48,40,5,29,58,17,35,21,8,47,56,54,55,39,30,15,22,20,32,43,18,23,23,26,30,35,24,18,14,32,30,20,22,15,14,47,41,19,5,43,20,3,34,12,9,7,15,51,19,51,43,43,34,23,25,39,4,0,3,7,17,22,1,2,12,1,26,36,47,47,63,11,0,0,0,0,0,7,3,26,0,2,23,25,58,11,11,26,54,48,50,34,11,0,26,10,2,0,2,36,8,0,0,2,8,32,0,0,19,52,63,45,46,38,0,0,0,0,0,0,7,0,43,61,43,52,37,4,10,0,20,42,47,27,25,29,2
H2BK15ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,1,0,0,1,0,10,0,14,17,50,6,0,0,1,0,0,1,1,7,1,2,22,40,7,15,80,8,0,15,18,38,44,31,0,0,0,26,57,57,2,1,22,36,41,24,52,67,51,68,47,56,91,65,88,54,0,0,52,52,65,54,69,60,45,63,92,47,49,22,49,42,25,56,38,13,53,33,33,31,22,19,48,64,34,26,13,26,18,41,6,15,3,0,0,5,54,76,34,26,52,101,76,72,69,80,67,60,36,18,48,47,37,19,53,72,45,47,6,0,0,0,0,0,0,0,0,3,46,24,38,40,8,23,66,88,60,24,1,4,74,56,51,35,56,13,0,8,37,58,75,36,2,0,3,16,28,73,81,78,100,63,40,39,47,65,39,36,23,35,45,0,22,63,71,66,35,35,34,40,64,58,13,47,75,31,62,37,20,53,72,63,72,61,49,18,29,37,42,47,24,30,22,42,43,42,27,36,22,34,55,30,36,23,24,64,52,29,7,34,26,4,39,17,16,14,19,63,35,53,62,64,56,24,42,66,5,0,7,11,29,45,1,4,11,2,33,43,73,65,77,9,0,1,0,0,0,10,3,38,0,2,28,41,76,16,17,43,69,60,64,47,14,5,33,20,6,0,2,49,8,0,0,0,12,33,0,0,24,74,85,66,67,51,0,0,0,0,0,0,9,2,58,78,69,64,56,4,15,1,32,58,62,38,32,45,2
H2BK20ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,8,0,0,1,0,0,2,0,6,0,17,13,49,7,0,0,1,0,1,0,3,5,1,0,24,29,9,10,54,4,0,9,11,26,43,22,0,0,0,27,45,56,1,3,11,19,31,17,33,51,41,72,41,54,72,59,61,38,2,1,47,38,50,46,62,55,57,70,73,48,37,21,42,35,14,46,39,11,32,23,32,25,13,18,47,69,33,21,9,16,12,33,2,9,5,0,0,6,54,53,34,24,39,86,74,53,59,54,47,45,35,20,43,29,29,13,38,52,35,36,6,0,0,0,0,2,0,0,1,3,39,17,35,31,11,25,65,56,50,20,1,3,72,46,35,41,55,11,0,8,33,35,44,25,0,0,3,13,25,64,59,86,74,44,32,31,45,50,37,28,18,34,30,0,20,39,65,60,22,24,18,21,60,54,6,28,61,18,35,23,7,54,58,58,62,53,37,16,23,22,30,55,24,20,27,30,19,31,14,25,10,35,45,23,26,16,15,46,40,22,6,29,18,4,29,20,13,10,18,51,25,55,45,44,45,22,30,55,7,0,4,9,27,24,0,10,8,0,30,32,50,50,57,11,0,1,0,0,0,7,2,26,0,0,22,38,65,15,10,33,48,45,44,30,13,4,23,13,4,0,1,38,6,0,0,3,12,28,1,0,15,51,65,41,53,47,1,1,0,0,0,0,5,0,41,59,44,57,53,4,17,0,23,62,49,23,27,36,2
H2BK5ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,4,4,28,19,1,2,5,3,0,2,0,19,11,35,28,42,10,1,2,3,3,5,3,6,22,6,4,17,36,7,16,56,5,1,17,17,30,26,18,4,4,0,24,30,45,9,7,15,28,20,14,40,34,32,44,16,23,37,33,44,38,5,5,18,26,50,30,43,48,65,41,68,47,32,20,39,45,22,36,41,16,43,37,26,31,20,21,32,28,26,38,10,25,14,25,6,6,1,3,2,1,28,28,20,14,39,65,52,58,37,39,46,38,36,38,30,26,15,14,42,41,26,28,6,3,2,1,2,0,0,3,1,9,27,17,36,38,17,20,29,61,40,11,2,7,47,54,53,45,43,20,3,10,27,32,25,21,8,5,9,10,18,49,41,50,42,44,29,29,47,76,31,34,21,46,29,8,26,31,50,25,19,15,27,41,48,44,8,24,47,15,20,34,19,36,57,46,51,32,31,16,21,39,20,36,13,27,19,34,26,32,27,16,23,38,35,14,24,17,21,46,53,23,10,25,24,9,38,21,18,12,14,39,18,46,53,34,28,15,24,34,13,0,4,14,22,31,1,5,15,4,29,39,38,29,53,21,3,5,3,3,0,6,7,27,0,5,31,28,46,14,24,38,47,37,56,31,19,6,17,13,7,4,6,39,34,1,4,4,9,31,4,3,15,37,28,23,20,22,2,0,4,1,5,1,8,6,29,56,36,33,43,7,10,4,22,50,48,32,25,31,2
H3K14ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,1,0,1,0,0,0,0,9,0,29,25,66,6,0,0,0,0,0,0,0,17,8,0,32,57,7,16,83,10,0,17,17,40,48,18,0,0,0,38,66,59,2,1,39,59,41,31,57,60,74,89,80,80,89,86,98,75,3,3,70,72,80,69,80,84,72,91,88,67,64,33,58,58,44,60,56,35,67,56,65,36,30,30,54,97,48,42,11,33,14,49,2,10,1,0,0,7,78,94,47,37,57,94,96,72,85,83,86,85,61,46,51,66,39,38,62,85,68,53,7,0,0,0,0,0,0,0,0,2,51,51,68,66,21,46,91,101,68,45,6,4,88,85,67,60,78,17,1,9,43,58,69,48,3,0,11,27,26,97,88,90,96,78,72,65,67,94,70,53,55,51,65,2,36,78,82,64,71,65,72,65,74,80,45,63,85,21,49,32,9,82,76,73,76,105,72,61,27,43,54,76,29,47,35,44,27,51,39,47,25,57,63,33,79,50,57,83,86,38,4,44,30,14,45,28,34,26,42,85,46,65,101,74,67,29,39,77,9,0,7,9,33,39,0,3,10,2,41,84,86,68,103,29,0,0,0,0,0,6,0,33,0,0,27,50,83,23,29,48,75,71,84,55,12,2,37,25,14,0,1,51,25,0,0,2,10,35,0,0,22,74,100,85,76,61,1,0,0,0,0,0,3,0,46,77,84,75,85,14,16,0,39,79,76,22,31,40,1
H3K18ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,10,1,0,4,0,1,0,0,14,1,12,11,38,7,0,0,0,0,0,0,2,1,1,3,9,19,6,9,57,3,0,11,8,29,28,21,1,0,0,17,31,40,0,0,12,19,13,20,34,40,34,48,25,27,60,34,55,44,3,0,23,24,36,28,49,46,37,54,60,33,26,11,22,27,15,34,28,7,31,20,11,17,10,17,25,37,19,18,6,20,13,19,4,7,4,0,0,2,40,31,18,9,44,75,52,49,32,47,40,36,21,12,22,29,16,8,32,44,24,25,2,0,0,0,0,0,0,0,1,2,23,12,32,25,9,17,43,65,31,11,0,1,69,46,37,21,39,5,0,7,25,32,49,25,3,0,1,9,15,54,46,61,46,50,19,17,34,57,23,21,16,20,28,0,10,26,60,39,18,15,19,21,44,43,11,24,41,14,18,20,16,44,56,50,64,40,23,15,12,20,19,33,16,21,14,21,30,18,16,20,8,21,23,14,21,24,12,51,41,26,4,32,12,2,31,8,9,12,15,41,13,38,46,27,23,11,20,36,7,0,2,5,10,21,0,2,6,3,19,28,43,40,46,7,0,0,0,0,0,8,2,31,0,1,14,29,52,9,11,25,37,36,39,22,8,2,18,15,6,0,6,35,8,0,0,0,6,35,0,1,14,49,47,43,28,24,1,0,0,0,0,0,8,1,37,56,37,36,31,3,10,1,17,41,40,26,19,29,1
H3K23ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,24,0,0,1,0,0,1,0,6,0,38,20,66,6,0,0,0,0,0,0,0,19,11,2,35,63,12,16,88,12,0,23,26,54,59,22,1,3,0,29,63,65,11,4,45,66,54,31,66,63,54,81,57,45,80,73,94,68,1,2,62,65,89,80,72,74,81,85,81,82,85,70,85,75,72,75,70,78,76,71,66,68,71,32,78,81,68,67,21,44,32,59,4,9,1,0,0,11,72,73,54,57,95,92,93,95,79,48,57,79,76,52,74,72,53,51,91,81,87,81,23,0,0,0,0,0,0,0,0,7,60,55,59,68,25,55,79,102,90,58,16,19,90,95,77,77,91,47,5,17,59,80,65,47,10,1,22,47,53,90,81,98,99,99,91,81,85,97,86,73,67,69,74,39,64,83,73,63,84,58,84,88,85,84,58,69,85,40,48,55,23,73,74,70,82,87,68,78,63,73,82,87,55,65,66,70,65,70,74,72,46,75,83,66,73,45,42,86,84,62,28,64,76,41,58,37,44,31,42,90,61,66,81,93,64,37,46,82,23,0,14,42,66,60,5,1,6,1,65,92,72,69,91,41,0,0,0,0,0,4,0,19,0,4,56,65,69,59,50,65,90,86,86,67,32,7,27,21,22,0,1,61,33,0,0,0,12,39,0,0,20,76,67,66,71,62,2,0,0,0,0,1,10,4,56,65,85,76,78,27,11,1,45,80,65,42,40,42,2
H3K27ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,16,2,0,5,1,1,2,0,17,3,17,11,26,3,0,0,1,0,0,0,1,9,6,6,16,18,2,6,36,3,0,19,14,13,25,16,1,0,0,22,52,52,0,1,5,23,10,5,20,39,15,20,4,11,20,19,25,24,1,0,15,11,23,26,27,44,45,42,61,47,27,20,34,42,36,26,35,11,29,26,15,19,15,16,33,18,26,43,7,21,10,26,3,5,1,0,0,0,16,13,9,4,31,62,31,55,35,43,27,23,26,28,20,16,16,8,41,32,10,17,1,0,0,0,0,1,0,0,1,4,20,10,20,18,7,17,29,55,33,5,1,2,37,38,52,40,28,13,0,4,17,24,15,10,1,1,1,6,14,37,40,50,31,30,18,35,41,56,26,32,26,33,26,0,18,32,50,18,10,21,16,23,43,36,13,13,42,10,14,20,13,31,52,47,49,24,23,6,15,30,11,16,16,28,19,27,27,25,32,19,19,46,27,11,16,7,9,36,29,10,5,23,17,10,30,5,6,4,9,37,11,45,82,28,26,5,16,24,4,1,3,8,19,19,0,3,8,5,32,36,32,20,39,17,0,0,0,0,0,2,1,10,0,2,20,22,47,13,14,34,42,45,54,20,13,0,12,11,11,0,11,39,25,0,0,0,4,23,0,2,11,32,16,11,12,14,1,0,1,0,0,0,4,4,37,62,22,22,31,4,10,1,21,32,33,25,21,24,2
H3K27me3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,20,2,0,5,2,0,0,0,2,0,9,40,32,34,0,0,7,0,0,0,0,6,4,8,26,24,59,58,19,43,2,4,41,40,27,43,23,32,4,3,3,11,73,70,34,11,13,42,21,25,1,14,44,26,3,12,5,22,38,40,46,48,26,22,20,3,20,18,6,11,17,14,24,12,2,17,7,6,5,1,1,5,9,21,22,20,17,8,56,38,53,24,33,2,7,0,0,11,38,51,56,60,39,1,2,5,3,3,11,28,29,6,26,29,23,19,9,14,14,9,24,0,0,0,0,2,0,0,1,8,8,30,28,17,35,31,10,0,25,48,69,64,36,23,3,6,11,56,79,72,36,22,54,57,43,44,33,40,28,28,11,15,28,6,22,20,0,0,39,13,24,4,17,11,8,29,25,18,48,21,47,20,36,26,30,29,24,26,23,12,17,25,0,4,2,19,8,8,18,17,34,39,23,32,13,23,16,7,21,46,15,0,21,40,12,5,6,19,0,17,20,24,22,33,29,45,33,52,38,21,38,22,14,39,55,50,53,29,10,0,6,57,34,39,42,21,33,32,9,17,21,16,0,33,0,0,0,0,0,9,8,56,0,53,24,28,16,13,21,22,24,18,10,9,38,55,46,31,35,11,57,20,10,0,0,0,19,0,1,1,33,20,20,37,54,22,18,0,0,0,0,11,4,24,42,0,32,17,23,32,29,5,27,44,15,25,25,21,0
H3K36me3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,0,1,0,1,0,0,4,18,31,16,3,4,2,1,1,4,40,16,35,21,28,7,2,4,2,3,3,4,5,31,10,20,27,48,2,10,27,6,2,45,36,22,31,18,1,0,0,22,88,53,4,1,21,53,51,11,35,14,27,22,2,9,12,35,71,38,0,0,6,4,37,35,15,21,19,15,55,43,48,55,29,33,37,38,59,36,52,61,77,41,28,15,39,24,56,30,6,44,10,48,5,4,0,0,0,1,3,5,19,10,19,34,63,50,51,36,33,30,44,31,19,31,27,53,52,37,50,39,9,0,0,0,4,0,0,1,0,8,71,39,45,47,15,37,41,76,29,9,7,5,21,48,54,37,55,9,1,6,19,44,29,23,1,2,39,32,44,73,39,21,51,32,53,50,64,83,58,24,51,38,43,13,37,28,53,21,26,73,49,51,39,41,27,32,71,33,29,26,33,46,50,46,73,88,68,61,28,55,27,40,44,24,37,23,34,47,30,43,22,42,38,15,57,47,69,44,73,33,19,42,19,23,28,6,42,8,31,40,34,48,16,28,48,5,11,46,18,0,8,16,37,30,2,4,4,10,38,37,42,14,68,20,3,2,2,0,1,0,2,6,3,3,37,26,40,48,36,31,40,38,33,51,9,5,7,15,33,5,5,26,10,2,3,3,4,70,8,2,4,12,13,10,24,66,1,2,5,1,0,2,9,7,36,51,37,52,62,20,14,3,36,34,49,21,25,16,4
H3K4ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,10,1,0,1,0,0,0,0,7,0,14,15,49,4,0,0,0,0,0,0,3,7,2,5,20,33,7,13,69,1,0,12,12,27,42,20,1,0,0,31,57,56,1,2,14,28,30,16,37,45,29,49,23,31,64,48,79,38,1,0,37,37,45,49,65,61,70,77,87,36,45,23,45,31,22,54,35,12,30,40,23,19,11,25,54,64,29,30,8,21,16,34,2,11,2,0,0,6,47,48,27,12,52,88,67,44,65,62,47,42,36,24,24,34,18,10,48,54,41,36,7,0,0,0,0,0,1,0,1,3,37,15,36,27,8,15,61,67,41,15,1,2,73,60,39,31,57,11,0,6,33,29,44,24,1,0,0,10,24,71,66,86,84,48,32,33,45,64,43,36,29,30,34,0,18,43,62,39,23,20,23,27,60,52,12,29,62,16,35,27,5,49,64,61,62,47,33,16,18,21,27,42,20,19,17,29,26,30,32,29,16,32,41,23,26,16,17,48,38,28,9,36,21,2,48,17,10,10,17,53,21,56,51,46,45,18,26,43,8,0,2,7,21,26,0,3,9,1,26,49,51,57,73,18,0,1,0,0,0,8,2,27,0,0,20,33,62,13,14,34,56,54,53,36,9,2,26,18,5,0,2,46,12,0,0,1,13,37,0,0,16,43,62,38,43,35,0,0,0,0,0,0,10,0,38,72,53,55,43,8,12,0,21,56,55,30,26,39,4
H3K4me1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,27,0,1,8,1,0,3,0,28,5,32,28,42,12,1,0,4,0,0,1,3,21,12,5,29,52,15,15,54,12,1,19,24,45,41,26,4,5,0,26,51,41,6,1,32,53,36,23,43,52,37,53,28,25,43,37,55,47,3,7,33,35,45,44,45,58,56,51,58,48,44,38,48,43,44,49,54,37,44,40,34,35,29,21,42,51,42,45,20,39,21,41,10,11,7,0,1,2,35,41,21,20,36,57,57,56,39,47,36,41,49,35,45,47,39,23,42,57,46,45,15,0,0,0,0,1,0,0,0,8,42,28,48,44,14,35,47,65,57,32,11,5,57,53,57,52,61,30,2,19,26,42,45,44,4,1,13,28,30,56,57,57,54,51,56,53,63,57,51,46,49,40,53,13,31,52,50,26,28,39,43,56,56,49,27,40,54,34,38,37,27,48,54,49,61,52,35,49,26,44,38,53,39,35,27,31,42,48,41,44,32,47,52,33,44,27,29,49,61,42,24,39,47,14,62,17,29,14,23,51,35,50,59,55,42,19,27,43,13,0,6,30,34,36,4,10,16,6,48,50,51,39,61,27,0,1,1,0,0,7,3,27,0,9,27,43,61,34,27,49,61,51,48,45,15,7,22,21,30,3,15,37,29,0,0,2,15,45,1,0,20,38,44,47,37,45,2,0,0,1,0,2,10,12,36,39,47,45,53,19,21,2,31,41,52,33,48,38,3
H3K4me2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,4,1,4,3,0,2,0,16,0,25,11,29,11,0,1,5,0,0,0,1,9,4,2,12,20,8,12,38,10,0,8,13,28,20,11,1,3,0,19,53,44,3,0,16,23,14,17,25,31,17,26,14,14,29,26,24,33,3,3,16,24,29,24,29,39,41,36,44,37,30,16,28,25,18,30,26,13,19,16,12,15,12,13,24,20,15,18,12,23,14,16,7,6,2,0,0,2,22,19,12,11,24,50,34,26,25,20,19,27,14,12,21,17,15,7,25,34,30,25,7,0,0,0,0,3,0,0,0,2,23,10,21,22,10,14,29,53,18,15,5,4,25,31,25,19,27,14,3,9,22,30,23,18,4,1,6,14,17,33,32,49,39,37,16,23,25,40,25,20,24,18,29,1,18,19,42,46,16,14,23,24,37,39,17,21,31,14,16,16,13,32,47,37,39,28,15,17,15,24,16,20,17,21,14,33,29,21,23,22,11,22,24,19,17,14,12,25,35,16,7,34,21,6,25,9,7,8,10,25,16,41,32,30,24,7,18,31,7,1,5,10,21,16,3,5,8,7,21,25,27,28,36,12,0,1,0,0,0,4,1,19,0,5,20,25,34,18,12,28,29,38,26,16,12,6,18,12,12,1,8,24,13,0,0,0,3,23,1,3,14,25,26,19,17,22,1,1,0,2,0,2,8,7,32,51,25,20,26,9,10,2,17,25,34,22,25,20,1
H3K4me3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,7,9,2,0,3,1,0,2,0,8,1,5,3,9,3,0,1,4,1,0,0,1,3,2,2,6,5,2,3,5,6,0,5,3,8,13,4,1,1,0,5,8,11,1,1,6,4,9,6,6,7,1,3,3,0,4,5,7,9,0,0,5,4,6,4,3,5,3,7,12,10,23,11,14,4,9,13,7,4,2,10,5,7,7,4,13,4,5,6,9,13,6,7,2,2,0,0,0,1,3,3,3,3,4,11,8,7,8,5,5,5,3,3,5,5,4,3,9,6,8,6,8,0,0,0,1,1,0,0,0,1,8,4,7,2,5,3,9,8,8,2,1,1,6,3,7,4,9,9,2,3,7,8,2,2,2,1,2,5,5,3,6,12,6,8,2,6,7,5,16,9,11,6,6,1,10,8,9,19,2,4,10,5,8,9,9,5,7,3,3,6,3,4,13,3,6,2,2,6,8,6,5,5,2,5,5,12,8,12,10,11,4,10,11,5,5,1,2,10,3,6,5,13,5,8,8,3,5,1,4,7,4,7,4,7,3,2,1,4,3,2,3,8,10,9,2,3,2,3,11,11,7,9,7,6,0,2,0,0,0,1,0,1,0,3,9,4,8,14,9,11,13,15,6,8,10,4,2,5,1,1,3,12,2,0,0,0,0,6,0,2,2,8,4,2,5,13,2,1,0,2,0,0,2,3,11,17,7,7,7,7,3,2,6,11,16,11,7,6,1
